"filename" "count" "list"
"407" "TestManyEagerSQL.java" 2 "793, 5135"
"408" "MappingToolTask.java" 8 "794, 1128, 2037, 2785, 4378, 5069, 5143, 5145"
"409" "EDeletedState.java" 1 "796"
"410" "PDeletedState.java" 1 "797"
"411" "PNewDeletedState.java" 1 "798"
"412" "PNewFlushedDeletedState.java" 1 "799"
"413" "LockScopeTestCase.java" 2 "801, 3385"
"414" "Test1x1LockScope.java" 1 "802"
"415" "Test1xmLockScope.java" 1 "803"
"416" "TestBasicLockScope.java" 1 "804"
"417" "AbstractNullityTestCase.java" 1 "806"
"418" "AbstractQueryCacheTest.java" 2 "808, 1465"
"419" "HandlerRelationMapTableFieldStrategy.java" 16 "810, 1392, 1481, 1683, 2443, 3263, 3760, 4262, 4279, 4613, 4652, 4925, 5168, 5209, 5422, 5901"
"420" "MapTableFieldStrategy.java" 47 "810, 811, 1022, 1065, 1391, 1392, 1481, 1482, 1683, 2443, 2500, 2571, 2580, 3137, 3197, 3263, 3503, 3734, 3736, 3760, 3761, 3762, 4007, 4262, 4263, 4279, 4280, 4487, 4613, 4614, 4615, 4652, 4653, 4654, 4925, 4926, 4927, 5168, 5169, 5209, 5422, 5423, 5455, 5591, 5867, 5901, 5902"
"421" "TestRecursiveRelationships.java" 1 "820"
"422" "Annuity.java" 3 "822, 823, 824"
"423" "EquityAnnuity.java" 1 "823"
"424" "IAnnuity.java" 1 "824"
"425" "AbstractDomainObject.java" 3 "826, 1690, 5593"
"426" "AbstractPath.java" 3 "827, 1691, 5594"
"427" "AliasContext.java" 3 "828, 1693, 5595"
"428" "CurrentTimeExpression.java" 1 "832"
"429" "GreaterThanExpression.java" 2 "835, 5604"
"430" "NewInstance.java" 3 "840, 1702, 5609"
"431" "OperatorPath.java" 2 "841, 1703"
"432" "OrderableItem.java" 3 "842, 1704, 5610"
"433" "QueryDefinitionImpl.java" 3 "844, 1706, 5614"
"434" "QueryExpression.java" 2 "845, 5615"
"435" "RootPath.java" 3 "846, 1707, 5616"
"436" "SubStringExpression.java" 3 "847, 1708, 5617"
"437" "UnaryExpressionPredicate.java" 3 "848, 1709, 5618"
"438" "UnaryOperatorExpression.java" 3 "849, 1710, 5619"
"439" "WhenClause.java" 1 "850"
"440" "MapKey.java" 3 "852, 2806, 3908"
"441" "TestSpec10_1_26_Ex3.java" 2 "854, 1889"
"442" "Type.java" 5 "855, 1999, 3590, 4675, 4723"
"443" "TestStrategyAnnotaion.java" 5 "858, 1442, 2196, 3711, 3795"
"444" "CurrentDate.java" 3 "859, 5328, 5548"
"445" "ColumnVersionStrategy.java" 20 "860, 1369, 1434, 2284, 2490, 2547, 2563, 2769, 2776, 2823, 3123, 3254, 3742, 4498, 4499, 4537, 4638, 4639, 4846, 5484"
"446" "RootImpl.java" 1 "866"
"447" "ClassTableJDBCSeq.java" 2 "870, 3073"
"448" "ReverseMappingTool.java" 10 "873, 1325, 1944, 2587, 3079, 3452, 3700, 4500, 5144, 5585"
"449" "TableSchemaFactory.java" 2 "876, 3082"
"450" "ValueTableJDBCSeq.java" 2 "877, 3083"
"451" "TestRefresh.java" 2 "880, 4017"
"452" "Book.java" 3 "883, 4217, 5829"
"453" "Args.java" 2 "903, 4938"
"454" "NullValues.java" 2 "909, 1386"
"455" "TestEJBEmbedded.java" 2 "911, 2463"
"456" "TestM2MInDataCache.java" 3 "913, 2501, 5775"
"457" "DerbyProcedureList.java" 1 "917"
"458" "ProcedureList.java" 2 "917, 918"
"459" "TestTypesafeCriteria.java" 21 "920, 1735, 2189, 2383, 2821, 2896, 2960, 3414, 3462, 3507, 3759, 3932, 4049, 4268, 4504, 4683, 5076, 5359, 5792, 5911, 5934"
"460" "ProductDerivation.java" 57 "80, 127, 128, 344, 928, 936, 979, 1060, 1062, 1256, 1261, 1262, 1349, 1411, 1731, 1870, 1912, 1914, 1945, 2098, 2546, 2865, 2903, 2971, 2982, 3065, 3116, 3159, 3239, 3279, 3654, 3715, 3789, 3812, 3821, 3855, 3866, 3868, 3921, 4311, 4322, 4355, 4534, 4561, 4588, 4747, 4748, 4891, 5071, 5277, 5319, 5477, 5580, 5633, 5676, 5784, 5900"
"461" "SliceImplHelper.java" 6 "930, 2983, 3553, 4393, 4605, 5694"
"462" "SlicePersistence.java" 3 "931, 1412, 5696"
"463" "TestPersistentMapTableConfiguration.java" 2 "934, 4864"
"464" "TestQueryParameterBinding.java" 2 "942, 2704"
"465" "PrimaryRow.java" 9 "944, 2584, 3215, 3501, 4239, 4981, 5269, 5392, 5753"
"466" "TestParameterLogging.java" 3 "945, 3321, 4381"
"467" "NumberVersionStrategy.java" 6 "947, 1509, 2285, 2859, 3002, 4848"
"468" "TestMappedById.java" 6 "950, 1056, 3875, 4572, 5546, 5924"
"469" "ClassAnnotationMetaDataFilter.java" 2 "951, 1761"
"470" "TestQueryCache.java" 1 "961"
"471" "AbstractDataCache.java" 12 "963, 1203, 1274, 3178, 3483, 3845, 4042, 4114, 4325, 4826, 5683, 5986"
"472" "README.txt" 3 "971, 2066, 3572"
"473" "PCRegistry.java" 5 "972, 1423, 1726, 4028, 5112"
"474" "AbstractResult.java" 6 "973, 1565, 2187, 4274, 4457, 4655"
"475" "TestBooleanValue.java" 1 "977"
"476" "TestQueryPagination.java" 1 "982"
"477" "TestJoinCondition.java" 3 "989, 2129, 4277"
"478" "TestSubqueries.java" 3 "990, 2131, 4278"
"479" "Context.java" 20 "147, 718, 828, 995, 1693, 2027, 2265, 2627, 2796, 2942, 3023, 4220, 4407, 4579, 4863, 4906, 4922, 5237, 5595, 5746"
"480" "FetchGroup.java" 6 "1003, 2886, 4398, 4521, 4913, 5885"
"481" "HandlerHandlerMapTableFieldStrategy.java" 8 "1022, 1391, 2500, 2571, 3197, 3503, 3734, 5867"
"482" "building.apt" 2 "1030, 3568"
"483" "index.apt" 2 "1031, 3570"
"484" "TestEntityManagerMethodsThrowAfterClose.java" 1 "1035"
"485" "MixedMappingLocationEmbeddedId.java" 2 "1037, 1928"
"486" "TestMixedMappingLocation.java" 2 "1039, 1929"
"487" "CompileTimeLogger.java" 1 "1041"
"488" "TestDataCacheStoreLazyFk.java" 2 "1048, 2652"
"489" "TestStatistics.java" 8 "1049, 1959, 2654, 3467, 3846, 4044, 4136, 5987"
"490" "QueryStatistics.java" 5 "1052, 2729, 3346, 3365, 3630"
"491" "TestSequenceGenerator.java" 2 "1053, 2731"
"492" "Dependent1.java" 1 "1054"
"493" "Employee1.java" 1 "1055"
"494" "Deity.java" 2 "1066, 3555"
"495" "TestSwitchConnection.java" 4 "1074, 2142, 2897, 5661"
"496" "TestQueryResultSize.java" 1 "1076"
"497" "Substring.java" 2 "1081, 4943"
"498" "OrderedMap.java" 1 "1083"
"499" "TestSubquery.java" 13 "1090, 1506, 1516, 1882, 2473, 2657, 2754, 3185, 3828, 5091, 5480, 5675, 5963"
"500" "AttachManager.java" 6 "1098, 1836, 3339, 3607, 3633, 5007"
"501" "DetachedValueStateManager.java" 6 "1103, 1720, 2507, 3612, 4177, 5106"
"502" "EmbedFieldStrategy.java" 4 "1104, 1850, 2508, 5513"
"503" "PCState.java" 6 "1107, 3615, 4365, 4406, 4507, 4921"
"504" "RelationStrategies.java" 1 "1121"
"505" "TestSerializedFactory.java" 4 "1129, 3382, 5494, 5706"
"506" "TestManualDelimId.java" 2 "1136, 3575"
"507" "TestEntityTypeExpression.java" 10 "1141, 1998, 2868, 2932, 2967, 3337, 4031, 4260, 4678, 5921"
"508" "DataCachePCDataImpl.java" 6 "1148, 2355, 2553, 3149, 3763, 3839"
"509" "InMemorySavepointManager.java" 1 "1152"
"510" "JMSRemoteCommitProvider.java" 3 "1153, 3284, 4360"
"511" "LogOrphanedKeyAction.java" 1 "1155"
"512" "RemoteCommitListener.java" 1 "1161"
"513" "StoreQuery.java" 156 "1, 64, 144, 146, 162, 194, 201, 202, 323, 348, 349, 464, 507, 609, 689, 761, 926, 986, 996, 1033, 1034, 1051, 1069, 1091, 1092, 1113, 1163, 1189, 1206, 1272, 1275, 1279, 1280, 1320, 1407, 1472, 1536, 1571, 1608, 1612, 1664, 1876, 1902, 1950, 1951, 2005, 2022, 2032, 2034, 2035, 2041, 2043, 2046, 2152, 2298, 2324, 2342, 2358, 2440, 2496, 2498, 2555, 2576, 2593, 2637, 2670, 2696, 2733, 2764, 2828, 2912, 2917, 2981, 3001, 3014, 3025, 3092, 3098, 3222, 3262, 3293, 3301, 3392, 3412, 3551, 3584, 3638, 3661, 3678, 3780, 3829, 3843, 3880, 3912, 3951, 3970, 3971, 3972, 4127, 4163, 4210, 4270, 4272, 4284, 4320, 4321, 4336, 4389, 4408, 4424, 4434, 4458, 4459, 4552, 4565, 4604, 4712, 4870, 4875, 4903, 4905, 4923, 4941, 4965, 4993, 5012, 5037, 5056, 5096, 5156, 5158, 5206, 5233, 5235, 5236, 5417, 5432, 5454, 5497, 5498, 5545, 5592, 5632, 5643, 5646, 5654, 5693, 5703, 5739, 5744, 5815, 5898, 5903, 5923, 5956, 5971"
"514" "TestNoPUDefaultCascadePersist.java" 1 "1165"
"515" "FetchPlan.java" 3 "1169, 2527, 2767"
"516" "StoreFacadeTypeRegistry.java" 1 "1171"
"517" "AbstractDataCacheInstrument.java" 3 "1172, 2887, 5684"
"518" "TestInstrumentationProvider.java" 1 "1173"
"519" "IdentifierUtilImpl.java" 3 "1174, 4669, 5366"
"520" "JavaTypes.java" 6 "1185, 1466, 3089, 3246, 4035, 5383"
"521" "TestNamedQueryLockMode.java" 5 "1186, 2631, 3578, 3753, 4839"
"522" "SQLErrorCodeReader.java" 3 "1195, 1310, 2045"
"523" "H2Dictionary.java" 6 "1200, 1964, 3297, 4797, 4932, 5622"
"524" "NameSet.java" 6 "1207, 1421, 3535, 3577, 3981, 4685"
"525" "PCClassFileTransformer.java" 3 "1208, 1962, 2078"
"526" "TestSQLBigDecimalId.java" 10 "1210, 1311, 1439, 2020, 2072, 2956, 3399, 3522, 3673, 4595"
"527" "MyDBCSEntity.java" 1 "1211"
"528" "SampleFinderPolicy.java" 1 "1213"
"529" "GetMapValue.java" 2 "1216, 4663"
"530" "JDBCExpressionFactory.java" 27 "1217, 1570, 1883, 1995, 2003, 2574, 2602, 2803, 2923, 3024, 3063, 3356, 3745, 3969, 4105, 4209, 4512, 4524, 4564, 4635, 4664, 4961, 5346, 5431, 5738, 5834, 5857"
"531" "TestSimpleXmlEntity.java" 4 "1219, 3436, 3992, 4783"
"532" "Library1.java" 1 "1221"
"533" "TestMultipleLevelDerivedIdentity1.java" 2 "1222, 5509"
"534" "TestTraversableResolver.java" 1 "1248"
"535" "downloads.xml" 2 "1249, 3569"
"536" "site.xml" 3 "1251, 3573, 5737"
"537" "TestPersistenceProductDerivation.java" 1 "1256"
"538" "AbstractTestCase.java" 2 "1266, 2345"
"539" "ConcurrentHashMap.java" 7 "1267, 2230, 2232, 2234, 4621, 4622, 4624"
"540" "StringDistance.java" 2 "1268, 1803"
"541" "DistributedJDBCConfiguration.java" 5 "1269, 3581, 3659, 3841, 4550"
"542" "DataCache.java" 26 "92, 555, 598, 665, 913, 963, 1203, 1274, 1276, 1278, 1638, 2501, 2653, 2724, 3178, 3483, 3845, 4042, 4114, 4325, 4826, 5522, 5683, 5775, 5819, 5986"
"543" "CacheStatistics.java" 5 "1282, 2641, 4043, 4827, 5685"
"544" "FirebirdDictionary.java" 5 "1287, 2458, 2966, 3495, 5059"
"545" "InvocationManagedRuntime.java" 2 "1292, 5915"
"546" "LocalManagedRuntime.java" 2 "1294, 5917"
"547" "ManagedRuntime.java" 33 "155, 305, 549, 550, 1077, 1291, 1292, 1293, 1294, 1295, 1296, 1297, 2240, 2812, 3088, 3255, 3256, 3312, 3419, 3561, 4601, 4754, 4755, 5175, 5302, 5303, 5914, 5915, 5916, 5917, 5918, 5919, 5920"
"548" "SunOneManagedRuntime.java" 2 "1296, 5919"
"549" "WLSManagedRuntime.java" 2 "1297, 5920"
"550" "TestQueryMultiThreaded.java" 4 "1305, 3248, 3820, 5160"
"551" "UniqueResultObjectProvider.java" 4 "1307, 2759, 5013, 5906"
"552" "TestEmbedded.java" 1 "1321"
"553" "TestMappedSuper.java" 2 "1322, 3242"
"554" "AnnotationPersistenceMetaDataSerializer.java" 5 "1324, 1943, 2390, 3685, 4541"
"555" "ObjectData.java" 1 "1338"
"556" "TestXMLCustomerOrder.java" 6 "1344, 2270, 2676, 3199, 3943, 5288"
"557" "JDBCBrokerFactory.java" 8 "606, 1317, 1348, 1403, 1554, 2978, 3953, 5026"
"558" "TimestampVersionStrategy.java" 4 "1355, 2286, 3005, 4849"
"559" "TestMetaDataRepository.java" 4 "1360, 2752, 3017, 3205"
"560" "TestCacheMarshaller.java" 1 "1378"
"561" "HandlerToHandlerMapInstance.java" 1 "1393"
"562" "HandlerToRelationMapInstance.java" 1 "1394"
"563" "DistributedConnection.java" 2 "1401, 2611"
"564" "DistributedDataSource.java" 3 "1402, 2612, 2977"
"565" "DistributedPreparedStatement.java" 2 "1405, 2615"
"566" "DistributedResultSet.java" 3 "1406, 2616, 5011"
"567" "MappingDefaultsImpl.java" 10 "1420, 2167, 2577, 3109, 3534, 3576, 3980, 5429, 5690, 5941"
"568" "SybaseDictionary.java" 9 "1426, 1433, 2626, 2673, 2720, 3422, 3805, 4251, 4662"
"569" "MetaDataParsers.java" 2 "1431, 5742"
"570" "RelationToManyTableFieldStrategy.java" 4 "1437, 2411, 4436, 5082"
"571" "ImplicitFieldAccessBase.java" 1 "1441"
"572" "TestCacheExclusions.java" 3 "1445, 3485, 5358"
"573" "C.java" 11 "1446, 1450, 2176, 2363, 2438, 3112, 3124, 3274, 3850, 3988, 4611"
"574" "CM.java" 1 "1447"
"575" "D.java" 2 "1448, 4612"
"576" "E.java" 7 "1449, 2351, 2522, 4148, 4441, 4542, 5466"
"577" "VC.java" 1 "1450"
"578" "VCS.java" 1 "1451"
"579" "TestGeneratedValues.java" 2 "1452, 3379"
"580" "CompareExpression.java" 1 "1453"
"581" "SequencedActionsTest.java" 6 "1454, 1922, 3041, 4581, 5003, 5922"
"582" "TestMixedLockManagerDeadlock.java" 3 "1455, 1923, 3042"
"583" "DelegatingDatabaseMetaData.java" 2 "1457, 5262"
"584" "TestDepthFirstAnalysis.java" 2 "1461, 5982"
"585" "LockEmployee.java" 5 "1464, 2630, 3752, 4798, 4838"
"586" "TestSecondaryTable.java" 2 "1468, 5979"
"587" "ACase.java" 1 "1469"
"588" "AEvident.java" 1 "1470"
"589" "AText.java" 1 "1471"
"590" "ElementEmbedValueHandler.java" 1 "1474"
"591" "TestEnumToKernelConstantMappings.java" 2 "1484, 2953"
"592" "TCPRemoteCommitProvider.java" 5 "1489, 2175, 4167, 4562, 4741"
"593" "DynamicSchemaFactory.java" 4 "1491, 2256, 3173, 3475"
"594" "XMLClassMetaData.java" 1 "1496"
"595" "XMLMetaData.java" 2 "1497, 5976"
"596" "persistence2.xml" 2 "1501, 3008"
"597" "TestDetachMerge.java" 2 "1502, 3009"
"598" "AbstractLobTest.java" 7 "1504, 1734, 1832, 2665, 3375, 5207, 5309"
"599" "FetchPlanImpl.java" 11 "326, 623, 1525, 1527, 2001, 2004, 2348, 2517, 4427, 4585, 4587"
"600" "GeneratorImpl.java" 4 "1526, 2002, 4586, 5670"
"601" "QueryResultCacheImpl.java" 4 "1531, 2007, 4589, 5828"
"602" "StoreCacheImpl.java" 5 "1532, 2010, 2725, 3323, 4590"
"603" "test.bat" 1 "1533"
"604" "TestPersistenceUnitUtil.java" 2 "1547, 2451"
"605" "HSQLDictionary.java" 6 "1549, 1985, 3471, 3999, 4013, 4223"
"606" "RemoteCommitEvent.java" 1 "1552"
"607" "RemoteCommitEventManager.java" 3 "1553, 3302, 3679"
"608" "ConcreteClassGenerator.java" 1 "1555"
"609" "ConfiguringConnectionDecorator.java" 2 "1556, 1769"
"610" "JDBCEventConnectionDecorator.java" 5 "1559, 1777, 2103, 2620, 3409"
"611" "AbstractVal.java" 5 "1566, 2736, 4206, 4937, 5344"
"612" "Lit.java" 4 "1574, 2924, 4211, 5992"
"613" "LogicalUnion.java" 9 "1575, 2199, 3026, 3639, 3782, 4566, 4713, 5647, 5937"
"614" "NotContainsExpression.java" 2 "1576, 4212"
"615" "TestCascadePersist.java" 2 "1581, 4706"
"616" "TestNamedUniqueConstraint.java" 2 "1588, 5552"
"617" "TestNamedUniqueConstraintWithXMLDescriptor.java" 2 "1589, 5553"
"618" "HintHandler.java" 3 "1594, 4533, 4769"
"619" "DataCacheScheduler.java" 4 "1617, 3423, 3900, 5761"
"620" "MetaDataInheritanceComparator.java" 3 "1663, 2365, 2879"
"621" "OpenJPASavepoint.java" 2 "1723, 5109"
"622" "SavepointFieldManager.java" 2 "1728, 5114"
"623" "FillStrategy.java" 1 "1733"
"624" "LockManagerTestBase.java" 1 "1736"
"625" "SequenceMetaData.java" 3 "1745, 4454, 4816"
"626" "AutoDetach.java" 1 "1747"
"627" "AbstractListIterator.java" 1 "1753"
"628" "AbstractSequentialResultList.java" 1 "1756"
"629" "Base16Encoder.java" 1 "1758"
"630" "CFMetaDataParser.java" 2 "1759, 4064"
"631" "CFMetaDataSerializer.java" 1 "1760"
"632" "ClassArgParser.java" 2 "1762, 4065"
"633" "ClassMetaDataIterator.java" 6 "1763, 3406, 3689, 4066, 5279, 5567"
"634" "ClasspathMetaDataIterator.java" 4 "1764, 4067, 5280, 5568"
"635" "Commentable.java" 1 "1765"
"636" "ConcurrentReferenceHashSet.java" 1 "1766"
"637" "ConfigurationProvider.java" 4 "1767, 1783, 1908, 1913"
"638" "DataSourceLogs.java" 1 "1770"
"639" "DocTypeReader.java" 1 "1772"
"640" "EagerResultList.java" 2 "88, 1773"
"641" "FileMetaDataIterator.java" 8 "1774, 1815, 3713, 4071, 4095, 4753, 5283, 5573"
"642" "Files.java" 2 "1775, 4072"
"643" "Location.java" 6 "1039, 1780, 1927, 1929, 3982, 5372"
"644" "LRUMap.java" 1 "1782"
"645" "MapConfigurationProvider.java" 2 "1783, 1913"
"646" "MetaDataFilter.java" 4 "951, 1761, 1784, 1804"
"647" "MetaDataIteratorChain.java" 1 "1785"
"648" "MetaDataParser.java" 124 "97, 99, 149, 185, 186, 205, 219, 264, 297, 325, 377, 410, 419, 420, 534, 537, 560, 581, 720, 745, 783, 784, 921, 1036, 1094, 1264, 1304, 1396, 1543, 1582, 1590, 1598, 1682, 1714, 1759, 1786, 1812, 1841, 1921, 1946, 1976, 2028, 2029, 2073, 2075, 2094, 2106, 2183, 2207, 2326, 2380, 2415, 2464, 2474, 2516, 2842, 2843, 2857, 2885, 2902, 3038, 3054, 3177, 3437, 3541, 3544, 3545, 3599, 3603, 3622, 3684, 3686, 3704, 3728, 3731, 3799, 3847, 4003, 4064, 4092, 4204, 4349, 4357, 4384, 4426, 4451, 4455, 4483, 4511, 4703, 4728, 4743, 4784, 4807, 4809, 4841, 4885, 5023, 5027, 5029, 5044, 5048, 5119, 5151, 5200, 5203, 5285, 5308, 5332, 5367, 5371, 5413, 5416, 5587, 5705, 5707, 5755, 5756, 5807, 5808, 5856, 5865, 5884, 5945"
"649" "MetaDataSerializer.java" 13 "117, 1324, 1760, 1787, 1813, 1943, 2390, 3411, 3685, 3703, 4093, 4541, 5524"
"650" "Options.java" 22 "279, 638, 676, 813, 1350, 1649, 1788, 1871, 2420, 2439, 2680, 2809, 2826, 2915, 3119, 3280, 3856, 4082, 4264, 4616, 4794, 5728"
"651" "ParameterTemplate.java" 2 "1789, 4083"
"652" "ParseException.java" 1 "1790"
"653" "RandomAccessResultList.java" 2 "1791, 1802"
"654" "RangeResultObjectProvider.java" 1 "1792"
"655" "ReferenceHashMap.java" 1 "1793"
"656" "ReferenceHashSet.java" 2 "1766, 1794"
"657" "ResourceMetaDataIterator.java" 4 "1796, 4084, 5284, 5584"
"658" "ResultListIterator.java" 1 "1797"
"659" "ResultObjectProviderIterator.java" 1 "1798"
"660" "SimpleResultList.java" 1 "1801"
"661" "SoftRandomAccessResultList.java" 1 "1802"
"662" "SuffixMetaDataFilter.java" 1 "1804"
"663" "TypedProperties.java" 1 "1806"
"664" "URLMetaDataIterator.java" 2 "1807, 4090"
"665" "UUIDGenerator.java" 6 "1808, 2639, 2640, 4745, 5495, 5496"
"666" "ValidatingErrorHandler.java" 1 "1809"
"667" "WindowResultList.java" 1 "1810"
"668" "XMLFactory.java" 3 "1811, 2688, 5669"
"669" "XMLMetaDataSerializer.java" 5 "1813, 3411, 3703, 4093, 5524"
"670" "XMLWriter.java" 3 "1814, 2687, 4094"
"671" "ZipFileMetaDataIterator.java" 3 "1815, 4095, 4753"
"672" "ZipStreamMetaDataIterator.java" 1 "1816"
"673" "AbstractSQLServerDictionary.java" 5 "1822, 1984, 2747, 3936, 4796"
"674" "SequenceMapping.java" 1 "1828"
"675" "TestInitializeEagerly.java" 1 "1838"
"676" "JDBCRelatedFieldOrder.java" 3 "1844, 2060, 4282"
"677" "DetachManagerLite.java" 3 "1848, 3121, 4777"
"678" "AbstractJDBCSavepointManager.java" 1 "1849"
"679" "JavaVendors.java" 1 "1853"
"680" "CandidatePath.java" 6 "1855, 2477, 3656, 3997, 5345, 5353"
"681" "Path.java" 81 "11, 176, 177, 180, 236, 354, 651, 654, 770, 792, 827, 834, 836, 839, 841, 846, 853, 933, 935, 978, 998, 1281, 1567, 1577, 1584, 1619, 1691, 1698, 1699, 1703, 1707, 1817, 1855, 1856, 1860, 1861, 1880, 1885, 1888, 1997, 2266, 2477, 2479, 2539, 2545, 2581, 2738, 2807, 3269, 3330, 3464, 3589, 3656, 3750, 3872, 3909, 3997, 4000, 4207, 4213, 4256, 4637, 4640, 4780, 4871, 5083, 5229, 5291, 5345, 5347, 5353, 5355, 5434, 5594, 5603, 5605, 5608, 5616, 5751, 5802, 5975"
"682" "Subquery.java" 27 "545, 739, 1090, 1506, 1516, 1864, 1882, 2130, 2473, 2482, 2657, 2754, 2820, 3185, 3809, 3828, 4503, 4682, 5091, 5251, 5304, 5357, 5480, 5675, 5749, 5954, 5963"
"683" "persistence_2_0.xml" 3 "1868, 2679, 3853"
"684" "TestNoSchemaManualDelimInheritance.java" 3 "1892, 4444, 5536"
"685" "TestMessageListeners.java" 2 "1898, 5517"
"686" "TestLocalizer.java" 5 "1906, 2288, 2378, 3018, 3129"
"687" "EntityManagerFactoryValue.java" 1 "1911"
"688" "TestJPAFacadeHelper.java" 2 "1919, 4886"
"689" "MixedMappingLocation.java" 5 "1039, 1927, 1929, 3982, 5372"
"690" "TestValidationGroups.java" 3 "1931, 3243, 4313"
"691" "ValidatorImpl.java" 2 "1932, 5673"
"692" "LockManager.java" 27 "72, 1936, 1937, 1938, 2057, 2124, 2125, 2468, 2662, 3047, 3370, 3384, 3646, 3647, 4116, 4117, 4347, 4395, 4403, 4898, 4910, 4918, 5223, 5257, 5529, 5712, 5853"
"693" "NoneLockManager.java" 1 "1937"
"694" "VersionLockManager.java" 2 "1938, 5257"
"695" "XMLVersionParser.java" 1 "1947"
"696" "GroupingTestCase.java" 1 "1960"
"697" "BindParameter.java" 2 "1966, 4719"
"698" "Bytes.java" 1 "1975"
"699" "MetaDataFactory.java" 57 "8, 9, 332, 375, 453, 513, 553, 554, 584, 668, 779, 1080, 1142, 1164, 1224, 1323, 1641, 1940, 1961, 1977, 1978, 1980, 1981, 2168, 2327, 2328, 2329, 2386, 2393, 2632, 2658, 2681, 2846, 3114, 3277, 3405, 3645, 3681, 3712, 3848, 3852, 3965, 4147, 4189, 4354, 4515, 4600, 4734, 4785, 4805, 4930, 5033, 5188, 5275, 5563, 5770, 5943"
"700" "NoneMetaDataFactory.java" 7 "1980, 2328, 3114, 3277, 3852, 4805, 5275"
"701" "TestVersion.java" 3 "1983, 2997, 3204"
"702" "Param.java" 9 "58, 1996, 3028, 3354, 3755, 4567, 5154, 5433, 5993"
"703" "QueryExpressionsState.java" 1 "2006"
"704" "SQLEmbed.java" 3 "2009, 4528, 4991"
"705" "Math.java" 3 "2023, 2918, 3393"
"706" "StoreContext.java" 6 "2027, 2796, 2942, 4407, 4863, 4922"
"707" "PreparedQueryCacheImpl.java" 7 "2031, 3363, 3923, 4109, 4461, 5231, 5957"
"708" "PreparedSQLStoreQuery.java" 2 "2032, 2043"
"709" "AbstractUnenhancedClassTest.java" 5 "2048, 4173, 4787, 5177, 5639"
"710" "TestUnenhancedFieldAccess.java" 1 "2050"
"711" "TestUnenhancedPropertyAccess.java" 1 "2051"
"712" "DataCacheJMXInstrument.java" 1 "2061"
"713" "JMXProvider.java" 2 "2062, 5314"
"714" "PreparedQueryCacheJMXInstrument.java" 1 "2063"
"715" "QueryCacheJMXInstrument.java" 2 "2063, 2064"
"716" "DISCLAIMER.txt" 1 "2065"
"717" "TestValueStrategy.java" 1 "2068"
"718" "ValueStrategyEntity.java" 1 "2069"
"719" "AsmAdaptor.java" 3 "2077, 2716, 4881"
"720" "TestPropertiesParser.java" 2 "2089, 2210"
"721" "SingleEMTest.java" 1 "2090"
"722" "QueryTimeoutException.java" 5 "2092, 3161, 5224, 5530, 5714"
"723" "TestEmbeddableSuperclass.java" 2 "2108, 5627"
"724" "ValueMetaDataImpl.java" 1 "2109"
"725" "CriteriaBuilder.java" 2 "2110, 5735"
"726" "TestBeforeCommit.java" 1 "2111"
"727" "TestJDBCStoreOptSelect.java" 1 "2140"
"728" "AbstractOpenJpaMappingToolMojo.java" 2 "2146, 3591"
"729" "ItDefaultSettingsTest.java" 1 "2147"
"730" "reference_schema.orig_xml" 1 "2149"
"731" "TestEntity.java" 1 "2150"
"732" "ApplicationIds.java" 5 "2159, 2216, 2660, 3164, 3447"
"733" "Reflection.java" 9 "2165, 2700, 3213, 3709, 3815, 4034, 4145, 5583, 5841"
"734" "EntityC.java" 7 "2176, 2438, 3112, 3274, 3850, 3988, 4611"
"735" "EntityF.java" 7 "2177, 2352, 3228, 4149, 4295, 4543, 5467"
"736" "TestManualDelimInheritance.java" 1 "2178"
"737" "FromImpl.java" 3 "2184, 3310, 5286"
"738" "DogId.java" 1 "2202"
"739" "FinderCacheImpl.java" 1 "2214"
"740" "ManyOneCompoundIdOwnerId.java" 1 "2221"
"741" "TestManyOneAsId.java" 1 "2227"
"742" "NullSafeConcurrentHashMap.java" 4 "2230, 2234, 4621, 4624"
"743" "SizedConcurrentHashMap.java" 2 "2232, 4622"
"744" "TestConcurrentMap.java" 3 "2233, 4623, 5451"
"745" "TestNullSafeConcurrentHashMap.java" 2 "2234, 4624"
"746" "RemoteEventBase.java" 1 "2236"
"747" "TestAccessCode.java" 1 "2237"
"748" "WASRegistryManagedRuntime.java" 1 "2240"
"749" "EntityMapping.java" 1 "2242"
"750" "TestDupNamedQuery.java" 3 "2254, 3048, 5861"
"751" "XMLSchemaParser.java" 2 "2262, 5000"
"752" "TestLibService.java" 1 "2269"
"753" "TestPersistence.java" 3 "2272, 2801, 5287"
"754" "TestDerivedIdentity.java" 1 "2275"
"755" "build.properties" 1 "2281"
"756" "build.xml" 2 "2282, 4361"
"757" "ChildChildClass.java" 1 "2291"
"758" "ChildClass.java" 3 "2291, 2292, 2293"
"759" "GrandChildClass.java" 1 "2293"
"760" "ParentClass.java" 1 "2294"
"761" "TestJoinedMultiInheritanceHierarchy.java" 1 "2295"
"762" "Address_.java" 1 "2302"
"763" "Contact_.java" 1 "2303"
"764" "Contractor_.java" 1 "2304"
"765" "Course_.java" 1 "2305"
"766" "CreditCard_.java" 1 "2306"
"767" "Customer_.java" 1 "2307"
"768" "Exempt_.java" 1 "2310"
"769" "Item_.java" 2 "2311, 2312"
"770" "LineItem_.java" 1 "2312"
"771" "Manager_.java" 1 "2313"
"772" "Movie_.java" 1 "2314"
"773" "Order_.java" 1 "2315"
